927	2009-07-15	3	29	15	7	2009	1247616000	1247702399
928	2009-07-16	4	29	16	7	2009	1247702400	1247788799
929	2009-07-17	5	29	17	7	2009	1247788800	1247875199
930	2009-07-18	6	29	18	7	2009	1247875200	1247961599
931	2009-07-19	7	29	19	7	2009	1247961600	1248047999
932	2009-07-20	1	30	20	7	2009	1248048000	1248134399
933	2009-07-21	2	30	21	7	2009	1248134400	1248220799
934	2009-07-22	3	30	22	7	2009	1248220800	1248307199
935	2009-07-23	4	30	23	7	2009	1248307200	1248393599
936	2009-07-24	5	30	24	7	2009	1248393600	1248479999
937	2009-07-25	6	30	25	7	2009	1248480000	1248566399
938	2009-07-26	7	30	26	7	2009	1248566400	1248652799
939	2009-07-27	1	31	27	7	2009	1248652800	1248739199
940	2009-07-28	2	31	28	7	2009	1248739200	1248825599
941	2009-07-29	3	31	29	7	2009	1248825600	1248911999
942	2009-07-30	4	31	30	7	2009	1248912000	1248998399
943	2009-07-31	5	31	31	7	2009	1248998400	1249084799
944	2009-08-01	6	31	1	8	2009	1249084800	1249171199
945	2009-08-02	7	31	2	8	2009	1249171200	1249257599
946	2009-08-03	1	32	3	8	2009	1249257600	1249343999
947	2009-08-04	2	32	4	8	2009	1249344000	1249430399
948	2009-08-05	3	32	5	8	2009	1249430400	1249516799
949	2009-08-06	4	32	6	8	2009	1249516800	1249603199
950	2009-08-07	5	32	7	8	2009	1249603200	1249689599
951	2009-08-08	6	32	8	8	2009	1249689600	1249775999
952	2009-08-09	7	32	9	8	2009	1249776000	1249862399
953	2009-08-10	1	33	10	8	2009	1249862400	1249948799
954	2009-08-11	2	33	11	8	2009	1249948800	1250035199
955	2009-08-12	3	33	12	8	2009	1250035200	1250121599
956	2009-08-13	4	33	13	8	2009	1250121600	1250207999
957	2009-08-14	5	33	14	8	2009	1250208000	1250294399
958	2009-08-15	6	33	15	8	2009	1250294400	1250380799
959	2009-08-16	7	33	16	8	2009	1250380800	1250467199
960	2009-08-17	1	34	17	8	2009	1250467200	1250553599
961	2009-08-18	2	34	18	8	2009	1250553600	1250639999
962	2009-08-19	3	34	19	8	2009	1250640000	1250726399
963	2009-08-20	4	34	20	8	2009	1250726400	1250812799
964	2009-08-21	5	34	21	8	2009	1250812800	1250899199
965	2009-08-22	6	34	22	8	2009	1250899200	1250985599
966	2009-08-23	7	34	23	8	2009	1250985600	1251071999
967	2009-08-24	1	35	24	8	2009	1251072000	1251158399
968	2009-08-25	2	35	25	8	2009	1251158400	1251244799
969	2009-08-26	3	35	26	8	2009	1251244800	1251331199
970	2009-08-27	4	35	27	8	2009	1251331200	1251417599
971	2009-08-28	5	35	28	8	2009	1251417600	1251503999
972	2009-08-29	6	35	29	8	2009	1251504000	1251590399
973	2009-08-30	7	35	30	8	2009	1251590400	1251676799
974	2009-08-31	1	36	31	8	2009	1251676800	1251763199
975	2009-09-01	2	36	1	9	2009	1251763200	1251849599
976	2009-09-02	3	36	2	9	2009	1251849600	1251935999
977	2009-09-03	4	36	3	9	2009	1251936000	1252022399
978	2009-09-04	5	36	4	9	2009	1252022400	1252108799
979	2009-09-05	6	36	5	9	2009	1252108800	1252195199
980	2009-09-06	7	36	6	9	2009	1252195200	1252281599
981	2009-09-07	1	37	7	9	2009	1252281600	1252367999
982	2009-09-08	2	37	8	9	2009	1252368000	1252454399
983	2009-09-09	3	37	9	9	2009	1252454400	1252540799
984	2009-09-10	4	37	10	9	2009	1252540800	1252627199
985	2009-09-11	5	37	11	9	2009	1252627200	1252713599
986	2009-09-12	6	37	12	9	2009	1252713600	1252799999
987	2009-09-13	7	37	13	9	2009	1252800000	1252886399
988	2009-09-14	1	38	14	9	2009	1252886400	1252972799
989	2009-09-15	2	38	15	9	2009	1252972800	1253059199
990	2009-09-16	3	38	16	9	2009	1253059200	1253145599
991	2009-09-17	4	38	17	9	2009	1253145600	1253231999
992	2009-09-18	5	38	18	9	2009	1253232000	1253318399
993	2009-09-19	6	38	19	9	2009	1253318400	1253404799
994	2009-09-20	7	38	20	9	2009	1253404800	1253491199
995	2009-09-21	1	39	21	9	2009	1253491200	1253577599
996	2009-09-22	2	39	22	9	2009	1253577600	1253663999
997	2009-09-23	3	39	23	9	2009	1253664000	1253750399
998	2009-09-24	4	39	24	9	2009	1253750400	1253836799
999	2009-09-25	5	39	25	9	2009	1253836800	1253923199
1000	2009-09-26	6	39	26	9	2009	1253923200	1254009599
1001	2009-09-27	7	39	27	9	2009	1254009600	1254095999
1002	2009-09-28	1	40	28	9	2009	1254096000	1254182399
1003	2009-09-29	2	40	29	9	2009	1254182400	1254268799
1004	2009-09-30	3	40	30	9	2009	1254268800	1254355199
1005	2009-10-01	4	40	1	10	2009	1254355200	1254441599
1006	2009-10-02	5	40	2	10	2009	1254441600	1254527999
1007	2009-10-03	6	40	3	10	2009	1254528000	1254614399
1008	2009-10-04	7	40	4	10	2009	1254614400	1254700799
1009	2009-10-05	1	41	5	10	2009	1254700800	1254787199
1010	2009-10-06	2	41	6	10	2009	1254787200	1254873599
1011	2009-10-07	3	41	7	10	2009	1254873600	1254959999
1012	2009-10-08	4	41	8	10	2009	1254960000	1255046399
1013	2009-10-09	5	41	9	10	2009	1255046400	1255132799
1014	2009-10-10	6	41	10	10	2009	1255132800	1255219199
1015	2009-10-11	7	41	11	10	2009	1255219200	1255305599
1016	2009-10-12	1	42	12	10	2009	1255305600	1255391999
1017	2009-10-13	2	42	13	10	2009	1255392000	1255478399
1018	2009-10-14	3	42	14	10	2009	1255478400	1255564799
1019	2009-10-15	4	42	15	10	2009	1255564800	1255651199
1020	2009-10-16	5	42	16	10	2009	1255651200	1255737599
1021	2009-10-17	6	42	17	10	2009	1255737600	1255823999
1022	2009-10-18	7	42	18	10	2009	1255824000	1255910399
1023	2009-10-19	1	43	19	10	2009	1255910400	1255996799
1024	2009-10-20	2	43	20	10	2009	1255996800	1256083199
1025	2009-10-21	3	43	21	10	2009	1256083200	1256169599
1026	2009-10-22	4	43	22	10	2009	1256169600	1256255999
1027	2009-10-23	5	43	23	10	2009	1256256000	1256342399
1028	2009-10-24	6	43	24	10	2009	1256342400	1256428799
1029	2009-10-25	7	43	25	10	2009	1256428800	1256515199
1030	2009-10-26	1	44	26	10	2009	1256515200	1256601599
1031	2009-10-27	2	44	27	10	2009	1256601600	1256687999
1032	2009-10-28	3	44	28	10	2009	1256688000	1256774399
1033	2009-10-29	4	44	29	10	2009	1256774400	1256860799
1034	2009-10-30	5	44	30	10	2009	1256860800	1256947199
1035	2009-10-31	6	44	31	10	2009	1256947200	1257033599
1036	2009-11-01	7	44	1	11	2009	1257033600	1257119999
1037	2009-11-02	1	45	2	11	2009	1257120000	1257206399
1038	2009-11-03	2	45	3	11	2009	1257206400	1257292799
1039	2009-11-04	3	45	4	11	2009	1257292800	1257379199
1040	2009-11-05	4	45	5	11	2009	1257379200	1257465599
1041	2009-11-06	5	45	6	11	2009	1257465600	1257551999
1042	2009-11-07	6	45	7	11	2009	1257552000	1257638399
1043	2009-11-08	7	45	8	11	2009	1257638400	1257724799
1044	2009-11-09	1	46	9	11	2009	1257724800	1257811199
1045	2009-11-10	2	46	10	11	2009	1257811200	1257897599
1046	2009-11-11	3	46	11	11	2009	1257897600	1257983999
1047	2009-11-12	4	46	12	11	2009	1257984000	1258070399
1048	2009-11-13	5	46	13	11	2009	1258070400	1258156799
1049	2009-11-14	6	46	14	11	2009	1258156800	1258243199
1050	2009-11-15	7	46	15	11	2009	1258243200	1258329599
1051	2009-11-16	1	47	16	11	2009	1258329600	1258415999
1052	2009-11-17	2	47	17	11	2009	1258416000	1258502399
1053	2009-11-18	3	47	18	11	2009	1258502400	1258588799
1054	2009-11-19	4	47	19	11	2009	1258588800	1258675199
1055	2009-11-20	5	47	20	11	2009	1258675200	1258761599
1056	2009-11-21	6	47	21	11	2009	1258761600	1258847999
1057	2009-11-22	7	47	22	11	2009	1258848000	1258934399
1058	2009-11-23	1	48	23	11	2009	1258934400	1259020799
1059	2009-11-24	2	48	24	11	2009	1259020800	1259107199
1060	2009-11-25	3	48	25	11	2009	1259107200	1259193599
1061	2009-11-26	4	48	26	11	2009	1259193600	1259279999
1062	2009-11-27	5	48	27	11	2009	1259280000	1259366399
1063	2009-11-28	6	48	28	11	2009	1259366400	1259452799
1064	2009-11-29	7	48	29	11	2009	1259452800	1259539199
1065	2009-11-30	1	49	30	11	2009	1259539200	1259625599
1066	2009-12-01	2	49	1	12	2009	1259625600	1259711999
1067	2009-12-02	3	49	2	12	2009	1259712000	1259798399
1068	2009-12-03	4	49	3	12	2009	1259798400	1259884799
1069	2009-12-04	5	49	4	12	2009	1259884800	1259971199
1070	2009-12-05	6	49	5	12	2009	1259971200	1260057599
1071	2009-12-06	7	49	6	12	2009	1260057600	1260143999
1072	2009-12-07	1	50	7	12	2009	1260144000	1260230399
1073	2009-12-08	2	50	8	12	2009	1260230400	1260316799
1074	2009-12-09	3	50	9	12	2009	1260316800	1260403199
1075	2009-12-10	4	50	10	12	2009	1260403200	1260489599
1076	2009-12-11	5	50	11	12	2009	1260489600	1260575999
1077	2009-12-12	6	50	12	12	2009	1260576000	1260662399
1078	2009-12-13	7	50	13	12	2009	1260662400	1260748799
1079	2009-12-14	1	51	14	12	2009	1260748800	1260835199
1080	2009-12-15	2	51	15	12	2009	1260835200	1260921599
1081	2009-12-16	3	51	16	12	2009	1260921600	1261007999
1082	2009-12-17	4	51	17	12	2009	1261008000	1261094399
1083	2009-12-18	5	51	18	12	2009	1261094400	1261180799
1084	2009-12-19	6	51	19	12	2009	1261180800	1261267199
1085	2009-12-20	7	51	20	12	2009	1261267200	1261353599
1086	2009-12-21	1	52	21	12	2009	1261353600	1261439999
1087	2009-12-22	2	52	22	12	2009	1261440000	1261526399
1088	2009-12-23	3	52	23	12	2009	1261526400	1261612799
1089	2009-12-24	4	52	24	12	2009	1261612800	1261699199
1090	2009-12-25	5	52	25	12	2009	1261699200	1261785599
1091	2009-12-26	6	52	26	12	2009	1261785600	1261871999
1092	2009-12-27	7	52	27	12	2009	1261872000	1261958399
1093	2009-12-28	1	53	28	12	2009	1261958400	1262044799
1094	2009-12-29	2	53	29	12	2009	1262044800	1262131199
1095	2009-12-30	3	53	30	12	2009	1262131200	1262217599
1096	2009-12-31	4	53	31	12	2009	1262217600	1262303999
1097	2010-01-01	5	53	1	1	2010	1262304000	1262390399
1098	2010-01-02	6	53	2	1	2010	1262390400	1262476799
1099	2010-01-03	7	53	3	1	2010	1262476800	1262563199
1100	2010-01-04	1	1	4	1	2010	1262563200	1262649599
1101	2010-01-05	2	1	5	1	2010	1262649600	1262735999
1102	2010-01-06	3	1	6	1	2010	1262736000	1262822399
1103	2010-01-07	4	1	7	1	2010	1262822400	1262908799
1104	2010-01-08	5	1	8	1	2010	1262908800	1262995199
1105	2010-01-09	6	1	9	1	2010	1262995200	1263081599
1106	2010-01-10	7	1	10	1	2010	1263081600	1263167999
1107	2010-01-11	1	2	11	1	2010	1263168000	1263254399
1108	2010-01-12	2	2	12	1	2010	1263254400	1263340799
1109	2010-01-13	3	2	13	1	2010	1263340800	1263427199
1110	2010-01-14	4	2	14	1	2010	1263427200	1263513599
1111	2010-01-15	5	2	15	1	2010	1263513600	1263599999
1112	2010-01-16	6	2	16	1	2010	1263600000	1263686399
1113	2010-01-17	7	2	17	1	2010	1263686400	1263772799
1114	2010-01-18	1	3	18	1	2010	1263772800	1263859199
1115	2010-01-19	2	3	19	1	2010	1263859200	1263945599
1116	2010-01-20	3	3	20	1	2010	1263945600	1264031999
1117	2010-01-21	4	3	21	1	2010	1264032000	1264118399
1118	2010-01-22	5	3	22	1	2010	1264118400	1264204799
1119	2010-01-23	6	3	23	1	2010	1264204800	1264291199
1120	2010-01-24	7	3	24	1	2010	1264291200	1264377599
1121	2010-01-25	1	4	25	1	2010	1264377600	1264463999
1122	2010-01-26	2	4	26	1	2010	1264464000	1264550399
1123	2010-01-27	3	4	27	1	2010	1264550400	1264636799
1124	2010-01-28	4	4	28	1	2010	1264636800	1264723199
1125	2010-01-29	5	4	29	1	2010	1264723200	1264809599
1126	2010-01-30	6	4	30	1	2010	1264809600	1264895999
1127	2010-01-31	7	4	31	1	2010	1264896000	1264982399
1128	2010-02-01	1	5	1	2	2010	1264982400	1265068799
1129	2010-02-02	2	5	2	2	2010	1265068800	1265155199
1130	2010-02-03	3	5	3	2	2010	1265155200	1265241599
1131	2010-02-04	4	5	4	2	2010	1265241600	1265327999
1132	2010-02-05	5	5	5	2	2010	1265328000	1265414399
1133	2010-02-06	6	5	6	2	2010	1265414400	1265500799
1134	2010-02-07	7	5	7	2	2010	1265500800	1265587199
1135	2010-02-08	1	6	8	2	2010	1265587200	1265673599
1136	2010-02-09	2	6	9	2	2010	1265673600	1265759999
1137	2010-02-10	3	6	10	2	2010	1265760000	1265846399
1138	2010-02-11	4	6	11	2	2010	1265846400	1265932799
1139	2010-02-12	5	6	12	2	2010	1265932800	1266019199
1140	2010-02-13	6	6	13	2	2010	1266019200	1266105599
1141	2010-02-14	7	6	14	2	2010	1266105600	1266191999
1142	2010-02-15	1	7	15	2	2010	1266192000	1266278399
1143	2010-02-16	2	7	16	2	2010	1266278400	1266364799
1144	2010-02-17	3	7	17	2	2010	1266364800	1266451199
1145	2010-02-18	4	7	18	2	2010	1266451200	1266537599
1146	2010-02-19	5	7	19	2	2010	1266537600	1266623999
1147	2010-02-20	6	7	20	2	2010	1266624000	1266710399
1148	2010-02-21	7	7	21	2	2010	1266710400	1266796799
1149	2010-02-22	1	8	22	2	2010	1266796800	1266883199
1150	2010-02-23	2	8	23	2	2010	1266883200	1266969599
1151	2010-02-24	3	8	24	2	2010	1266969600	1267055999
1152	2010-02-25	4	8	25	2	2010	1267056000	1267142399
1153	2010-02-26	5	8	26	2	2010	1267142400	1267228799
1154	2010-02-27	6	8	27	2	2010	1267228800	1267315199
1155	2010-02-28	7	8	28	2	2010	1267315200	1267401599
1156	2010-03-01	1	9	1	3	2010	1267401600	1267487999
1157	2010-03-02	2	9	2	3	2010	1267488000	1267574399
1158	2010-03-03	3	9	3	3	2010	1267574400	1267660799
1159	2010-03-04	4	9	4	3	2010	1267660800	1267747199
1160	2010-03-05	5	9	5	3	2010	1267747200	1267833599
1161	2010-03-06	6	9	6	3	2010	1267833600	1267919999
1162	2010-03-07	7	9	7	3	2010	1267920000	1268006399
1163	2010-03-08	1	10	8	3	2010	1268006400	1268092799
1164	2010-03-09	2	10	9	3	2010	1268092800	1268179199
1165	2010-03-10	3	10	10	3	2010	1268179200	1268265599
1166	2010-03-11	4	10	11	3	2010	1268265600	1268351999
1167	2010-03-12	5	10	12	3	2010	1268352000	1268438399
1168	2010-03-13	6	10	13	3	2010	1268438400	1268524799
1169	2010-03-14	7	10	14	3	2010	1268524800	1268611199
1170	2010-03-15	1	11	15	3	2010	1268611200	1268697599
1171	2010-03-16	2	11	16	3	2010	1268697600	1268783999
1172	2010-03-17	3	11	17	3	2010	1268784000	1268870399
1173	2010-03-18	4	11	18	3	2010	1268870400	1268956799
1174	2010-03-19	5	11	19	3	2010	1268956800	1269043199
1175	2010-03-20	6	11	20	3	2010	1269043200	1269129599
1176	2010-03-21	7	11	21	3	2010	1269129600	1269215999
1177	2010-03-22	1	12	22	3	2010	1269216000	1269302399
1178	2010-03-23	2	12	23	3	2010	1269302400	1269388799
1179	2010-03-24	3	12	24	3	2010	1269388800	1269475199
1180	2010-03-25	4	12	25	3	2010	1269475200	1269561599
1181	2010-03-26	5	12	26	3	2010	1269561600	1269647999
1182	2010-03-27	6	12	27	3	2010	1269648000	1269734399
1183	2010-03-28	7	12	28	3	2010	1269734400	1269820799
1184	2010-03-29	1	13	29	3	2010	1269820800	1269907199
1185	2010-03-30	2	13	30	3	2010	1269907200	1269993599
1186	2010-03-31	3	13	31	3	2010	1269993600	1270079999
1187	2010-04-01	4	13	1	4	2010	1270080000	1270166399
1188	2010-04-02	5	13	2	4	2010	1270166400	1270252799
1189	2010-04-03	6	13	3	4	2010	1270252800	1270339199
1190	2010-04-04	7	13	4	4	2010	1270339200	1270425599
1191	2010-04-05	1	14	5	4	2010	1270425600	1270511999
1192	2010-04-06	2	14	6	4	2010	1270512000	1270598399
1193	2010-04-07	3	14	7	4	2010	1270598400	1270684799
1194	2010-04-08	4	14	8	4	2010	1270684800	1270771199
1195	2010-04-09	5	14	9	4	2010	1270771200	1270857599
1196	2010-04-10	6	14	10	4	2010	1270857600	1270943999
1197	2010-04-11	7	14	11	4	2010	1270944000	1271030399
1198	2010-04-12	1	15	12	4	2010	1271030400	1271116799
1199	2010-04-13	2	15	13	4	2010	1271116800	1271203199
1200	2010-04-14	3	15	14	4	2010	1271203200	1271289599
1201	2010-04-15	4	15	15	4	2010	1271289600	1271375999
1202	2010-04-16	5	15	16	4	2010	1271376000	1271462399
1203	2010-04-17	6	15	17	4	2010	1271462400	1271548799
1204	2010-04-18	7	15	18	4	2010	1271548800	1271635199
1205	2010-04-19	1	16	19	4	2010	1271635200	1271721599
1206	2010-04-20	2	16	20	4	2010	1271721600	1271807999
1207	2010-04-21	3	16	21	4	2010	1271808000	1271894399
1208	2010-04-22	4	16	22	4	2010	1271894400	1271980799
1209	2010-04-23	5	16	23	4	2010	1271980800	1272067199
1210	2010-04-24	6	16	24	4	2010	1272067200	1272153599
1211	2010-04-25	7	16	25	4	2010	1272153600	1272239999
1212	2010-04-26	1	17	26	4	2010	1272240000	1272326399
1213	2010-04-27	2	17	27	4	2010	1272326400	1272412799
1214	2010-04-28	3	17	28	4	2010	1272412800	1272499199
1215	2010-04-29	4	17	29	4	2010	1272499200	1272585599
1216	2010-04-30	5	17	30	4	2010	1272585600	1272671999
1217	2010-05-01	6	17	1	5	2010	1272672000	1272758399
1218	2010-05-02	7	17	2	5	2010	1272758400	1272844799
1219	2010-05-03	1	18	3	5	2010	1272844800	1272931199
1220	2010-05-04	2	18	4	5	2010	1272931200	1273017599
1221	2010-05-05	3	18	5	5	2010	1273017600	1273103999
1222	2010-05-06	4	18	6	5	2010	1273104000	1273190399
1223	2010-05-07	5	18	7	5	2010	1273190400	1273276799
1224	2010-05-08	6	18	8	5	2010	1273276800	1273363199
1225	2010-05-09	7	18	9	5	2010	1273363200	1273449599
1226	2010-05-10	1	19	10	5	2010	1273449600	1273535999
1227	2010-05-11	2	19	11	5	2010	1273536000	1273622399
1228	2010-05-12	3	19	12	5	2010	1273622400	1273708799
1229	2010-05-13	4	19	13	5	2010	1273708800	1273795199
1230	2010-05-14	5	19	14	5	2010	1273795200	1273881599
1231	2010-05-15	6	19	15	5	2010	1273881600	1273967999
1232	2010-05-16	7	19	16	5	2010	1273968000	1274054399
1233	2010-05-17	1	20	17	5	2010	1274054400	1274140799
1234	2010-05-18	2	20	18	5	2010	1274140800	1274227199
1235	2010-05-19	3	20	19	5	2010	1274227200	1274313599
1236	2010-05-20	4	20	20	5	2010	1274313600	1274399999
1237	2010-05-21	5	20	21	5	2010	1274400000	1274486399
1238	2010-05-22	6	20	22	5	2010	1274486400	1274572799
1239	2010-05-23	7	20	23	5	2010	1274572800	1274659199
1240	2010-05-24	1	21	24	5	2010	1274659200	1274745599
1241	2010-05-25	2	21	25	5	2010	1274745600	1274831999
1242	2010-05-26	3	21	26	5	2010	1274832000	1274918399
1243	2010-05-27	4	21	27	5	2010	1274918400	1275004799
1244	2010-05-28	5	21	28	5	2010	1275004800	1275091199
1245	2010-05-29	6	21	29	5	2010	1275091200	1275177599
1246	2010-05-30	7	21	30	5	2010	1275177600	1275263999
1247	2010-05-31	1	22	31	5	2010	1275264000	1275350399
1248	2010-06-01	2	22	1	6	2010	1275350400	1275436799
1249	2010-06-02	3	22	2	6	2010	1275436800	1275523199
1250	2010-06-03	4	22	3	6	2010	1275523200	1275609599
1251	2010-06-04	5	22	4	6	2010	1275609600	1275695999
1252	2010-06-05	6	22	5	6	2010	1275696000	1275782399
1253	2010-06-06	7	22	6	6	2010	1275782400	1275868799
1254	2010-06-07	1	23	7	6	2010	1275868800	1275955199
1255	2010-06-08	2	23	8	6	2010	1275955200	1276041599
1256	2010-06-09	3	23	9	6	2010	1276041600	1276127999
1257	2010-06-10	4	23	10	6	2010	1276128000	1276214399
1258	2010-06-11	5	23	11	6	2010	1276214400	1276300799
1259	2010-06-12	6	23	12	6	2010	1276300800	1276387199
1260	2010-06-13	7	23	13	6	2010	1276387200	1276473599
1261	2010-06-14	1	24	14	6	2010	1276473600	1276559999
1262	2010-06-15	2	24	15	6	2010	1276560000	1276646399
1263	2010-06-16	3	24	16	6	2010	1276646400	1276732799
1264	2010-06-17	4	24	17	6	2010	1276732800	1276819199
1265	2010-06-18	5	24	18	6	2010	1276819200	1276905599
1266	2010-06-19	6	24	19	6	2010	1276905600	1276991999
1267	2010-06-20	7	24	20	6	2010	1276992000	1277078399
1268	2010-06-21	1	25	21	6	2010	1277078400	1277164799
1269	2010-06-22	2	25	22	6	2010	1277164800	1277251199
1270	2010-06-23	3	25	23	6	2010	1277251200	1277337599
1271	2010-06-24	4	25	24	6	2010	1277337600	1277423999
1272	2010-06-25	5	25	25	6	2010	1277424000	1277510399
1273	2010-06-26	6	25	26	6	2010	1277510400	1277596799
1274	2010-06-27	7	25	27	6	2010	1277596800	1277683199
1275	2010-06-28	1	26	28	6	2010	1277683200	1277769599
1276	2010-06-29	2	26	29	6	2010	1277769600	1277855999
1277	2010-06-30	3	26	30	6	2010	1277856000	1277942399
1278	2010-07-01	4	26	1	7	2010	1277942400	1278028799
1279	2010-07-02	5	26	2	7	2010	1278028800	1278115199
1280	2010-07-03	6	26	3	7	2010	1278115200	1278201599
1281	2010-07-04	7	26	4	7	2010	1278201600	1278287999
1282	2010-07-05	1	27	5	7	2010	1278288000	1278374399
1283	2010-07-06	2	27	6	7	2010	1278374400	1278460799
1284	2010-07-07	3	27	7	7	2010	1278460800	1278547199
1285	2010-07-08	4	27	8	7	2010	1278547200	1278633599
1286	2010-07-09	5	27	9	7	2010	1278633600	1278719999
1287	2010-07-10	6	27	10	7	2010	1278720000	1278806399
1288	2010-07-11	7	27	11	7	2010	1278806400	1278892799
1289	2010-07-12	1	28	12	7	2010	1278892800	1278979199
1290	2010-07-13	2	28	13	7	2010	1278979200	1279065599
1291	2010-07-14	3	28	14	7	2010	1279065600	1279151999
1292	2010-07-15	4	28	15	7	2010	1279152000	1279238399
1293	2010-07-16	5	28	16	7	2010	1279238400	1279324799
1294	2010-07-17	6	28	17	7	2010	1279324800	1279411199
1295	2010-07-18	7	28	18	7	2010	1279411200	1279497599
1296	2010-07-19	1	29	19	7	2010	1279497600	1279583999
1297	2010-07-20	2	29	20	7	2010	1279584000	1279670399
1298	2010-07-21	3	29	21	7	2010	1279670400	1279756799
1299	2010-07-22	4	29	22	7	2010	1279756800	1279843199
1300	2010-07-23	5	29	23	7	2010	1279843200	1279929599
1301	2010-07-24	6	29	24	7	2010	1279929600	1280015999
1302	2010-07-25	7	29	25	7	2010	1280016000	1280102399
1303	2010-07-26	1	30	26	7	2010	1280102400	1280188799
1304	2010-07-27	2	30	27	7	2010	1280188800	1280275199
1305	2010-07-28	3	30	28	7	2010	1280275200	1280361599
1306	2010-07-29	4	30	29	7	2010	1280361600	1280447999
1307	2010-07-30	5	30	30	7	2010	1280448000	1280534399
1308	2010-07-31	6	30	31	7	2010	1280534400	1280620799
1309	2010-08-01	7	30	1	8	2010	1280620800	1280707199
1310	2010-08-02	1	31	2	8	2010	1280707200	1280793599
1311	2010-08-03	2	31	3	8	2010	1280793600	1280879999
1312	2010-08-04	3	31	4	8	2010	1280880000	1280966399
1313	2010-08-05	4	31	5	8	2010	1280966400	1281052799
1314	2010-08-06	5	31	6	8	2010	1281052800	1281139199
1315	2010-08-07	6	31	7	8	2010	1281139200	1281225599
1316	2010-08-08	7	31	8	8	2010	1281225600	1281311999
1317	2010-08-09	1	32	9	8	2010	1281312000	1281398399
1318	2010-08-10	2	32	10	8	2010	1281398400	1281484799
1319	2010-08-11	3	32	11	8	2010	1281484800	1281571199
1320	2010-08-12	4	32	12	8	2010	1281571200	1281657599
1321	2010-08-13	5	32	13	8	2010	1281657600	1281743999
1322	2010-08-14	6	32	14	8	2010	1281744000	1281830399
1323	2010-08-15	7	32	15	8	2010	1281830400	1281916799
1324	2010-08-16	1	33	16	8	2010	1281916800	1282003199
1325	2010-08-17	2	33	17	8	2010	1282003200	1282089599
1326	2010-08-18	3	33	18	8	2010	1282089600	1282175999
1327	2010-08-19	4	33	19	8	2010	1282176000	1282262399
1328	2010-08-20	5	33	20	8	2010	1282262400	1282348799
1329	2010-08-21	6	33	21	8	2010	1282348800	1282435199
1330	2010-08-22	7	33	22	8	2010	1282435200	1282521599
1331	2010-08-23	1	34	23	8	2010	1282521600	1282607999
1332	2010-08-24	2	34	24	8	2010	1282608000	1282694399
1333	2010-08-25	3	34	25	8	2010	1282694400	1282780799
1334	2010-08-26	4	34	26	8	2010	1282780800	1282867199
1335	2010-08-27	5	34	27	8	2010	1282867200	1282953599
1336	2010-08-28	6	34	28	8	2010	1282953600	1283039999
1337	2010-08-29	7	34	29	8	2010	1283040000	1283126399
1338	2010-08-30	1	35	30	8	2010	1283126400	1283212799
1339	2010-08-31	2	35	31	8	2010	1283212800	1283299199
1340	2010-09-01	3	35	1	9	2010	1283299200	1283385599
1341	2010-09-02	4	35	2	9	2010	1283385600	1283471999
1342	2010-09-03	5	35	3	9	2010	1283472000	1283558399
1343	2010-09-04	6	35	4	9	2010	1283558400	1283644799
1344	2010-09-05	7	35	5	9	2010	1283644800	1283731199
1345	2010-09-06	1	36	6	9	2010	1283731200	1283817599
1346	2010-09-07	2	36	7	9	2010	1283817600	1283903999
1347	2010-09-08	3	36	8	9	2010	1283904000	1283990399
1348	2010-09-09	4	36	9	9	2010	1283990400	1284076799
1349	2010-09-10	5	36	10	9	2010	1284076800	1284163199
1350	2010-09-11	6	36	11	9	2010	1284163200	1284249599
1351	2010-09-12	7	36	12	9	2010	1284249600	1284335999
1352	2010-09-13	1	37	13	9	2010	1284336000	1284422399
1353	2010-09-14	2	37	14	9	2010	1284422400	1284508799
1354	2010-09-15	3	37	15	9	2010	1284508800	1284595199
1355	2010-09-16	4	37	16	9	2010	1284595200	1284681599
1356	2010-09-17	5	37	17	9	2010	1284681600	1284767999
1357	2010-09-18	6	37	18	9	2010	1284768000	1284854399
1358	2010-09-19	7	37	19	9	2010	1284854400	1284940799
1359	2010-09-20	1	38	20	9	2010	1284940800	1285027199
1360	2010-09-21	2	38	21	9	2010	1285027200	1285113599
1361	2010-09-22	3	38	22	9	2010	1285113600	1285199999
1362	2010-09-23	4	38	23	9	2010	1285200000	1285286399
1363	2010-09-24	5	38	24	9	2010	1285286400	1285372799
1364	2010-09-25	6	38	25	9	2010	1285372800	1285459199
1365	2010-09-26	7	38	26	9	2010	1285459200	1285545599
1366	2010-09-27	1	39	27	9	2010	1285545600	1285631999
1367	2010-09-28	2	39	28	9	2010	1285632000	1285718399
1368	2010-09-29	3	39	29	9	2010	1285718400	1285804799
1369	2010-09-30	4	39	30	9	2010	1285804800	1285891199
1370	2010-10-01	5	39	1	10	2010	1285891200	1285977599
1371	2010-10-02	6	39	2	10	2010	1285977600	1286063999
1372	2010-10-03	7	39	3	10	2010	1286064000	1286150399
1373	2010-10-04	1	40	4	10	2010	1286150400	1286236799
1374	2010-10-05	2	40	5	10	2010	1286236800	1286323199
1375	2010-10-06	3	40	6	10	2010	1286323200	1286409599
1376	2010-10-07	4	40	7	10	2010	1286409600	1286495999
1377	2010-10-08	5	40	8	10	2010	1286496000	1286582399
1378	2010-10-09	6	40	9	10	2010	1286582400	1286668799
1379	2010-10-10	7	40	10	10	2010	1286668800	1286755199
